CellNum	Stage	Mother/daughter	mtDNA rep observed	BioRep	TechRep	EdU	CellPart	Fluor		Label	Area	Mean	StdDev	Min	Max	X	Y	XM	YM	IntDen	Median	RawIntDen
119	G1	M	0	2	1	0	cell	DAPI	2	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:1	1381.858	132.618	68.453	8	255	181.851	203.336	182.484	203.397	183259.011	123	1277242
				2	1	0	cell	EdU	3	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:2	1381.858	21.071	8.861	8	86	182.608	202.2	182.761	201.995	29117.309	20	202936
				2	1	0	nuclei	DAPI	4	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:1	124.541	244.12	21.105	106	255	184.823	199.643	184.725	199.712	30402.893	255	211896
				2	1	0	nuclei	EdU	5	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:2	124.541	22.967	8.22	8	60	184.823	199.643	184.465	199.773	2860.279	22	19935
				2	1	0	cytoplasm	DAPI	6	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:1	14.205	118.697	32.366	40	197	187.418	217.216	187.351	217.118	1686.037	112	11751
				2	1	0	cytoplasm	EdU	7	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:2	14.205	20.333	7.775	8	41	187.418	217.216	187.406	217.172	288.826	19	2013
120	G1	M	0	2	1	0	cell	DAPI	8	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:1	1662.793	134.092	65.708	8	255	236.02	196.738	233.191	196.793	222967.889	121	1553997
				2	1	0	cell	EdU	9	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:2	1662.793	22.868	9.241	8	86	235.641	194.844	235.246	194.868	38024.277	21	265014
				2	1	0	nuclei	DAPI	10	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:1	241.908	246.456	20.18	100	255	225.112	190.391	225.014	190.444	59619.634	255	415525
				2	1	0	nuclei	EdU	11	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:2	241.908	27.817	9.464	9	68	225.112	190.391	225.34	190.411	6729.081	26	46899
				2	1	0	cytoplasm	DAPI	12	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:1	50.792	111.285	29.829	50	215	241.348	185.395	241.361	185.555	5652.405	110	39395
				2	1	0	cytoplasm	EdU	13	MAX_Control no EdU.lif - Series014_w_nums_fluor.jpg:2	50.792	22.893	8.17	9	59	241.348	185.395	241.249	185.414	1162.764	22	8104
121	G1	M	0	2	1	0	cell	DAPI	2	MAX_Control no EdU.lif - Series003.tif:1	11.679	64.215	51.493	8	255	35.797	26.384	35.952	26.531	749.963	50	337515
				2	1	0	cell	EdU	3	MAX_Control no EdU.lif - Series003.tif:2	11.679	24.65	10.401	8	86	35.797	26.384	35.812	26.458	287.88	23	129558
				2	1	0	nuclei	DAPI	4	MAX_Control no EdU.lif - Series003.tif:1	1.115	183.604	47.101	66	255	36.522	26.677	36.529	26.698	204.801	185	92169
				2	1	0	nuclei	EdU	5	MAX_Control no EdU.lif - Series003.tif:2	1.115	33.542	9.951	10	69	36.522	26.677	36.501	26.674	37.414	32	16838
				2	1	0	cytoplasm	DAPI	6	MAX_Control no EdU.lif - Series003.tif:1	0.293	52.765	19.932	15	123	35.296	27.427	35.306	27.427	15.476	50	6965
				2	1	0	cytoplasm	EdU	7	MAX_Control no EdU.lif - Series003.tif:2	0.293	27.674	9.327	10	64	35.296	27.427	35.305	27.412	8.117	27	3653
122	S	M	0	2	1	1	cell	DAPI	8	MAX_Control no EdU.lif - Series003.tif:1	16.378	78.922	66.374	8	255	13.989	21.409	13.594	21.715	1292.619	56	581733
				2	1	1	cell	EdU	9	MAX_Control no EdU.lif - Series003.tif:2	16.378	28.195	11.255	8	87	13.989	21.409	13.873	21.455	461.792	27	207826
				2	1	1	nuclei	DAPI	10	MAX_Control no EdU.lif - Series003.tif:1	1.671	239.981	25.261	117	255	13.171	22.306	13.18	22.308	400.998	255	180466
				2	1	1	nuclei	EdU	11	MAX_Control no EdU.lif - Series003.tif:2	1.671	38.403	11.541	14	87	13.171	22.306	13.174	22.268	64.17	37	28879
				2	1	1	cytoplasm	DAPI	12	MAX_Control no EdU.lif - Series003.tif:1	0.513	51.186	19.873	13	130	15.698	21.474	15.68	21.472	26.273	50	11824
				2	1	1	cytoplasm	EdU	13	MAX_Control no EdU.lif - Series003.tif:2	0.513	25.879	7.621	11	48	15.698	21.474	15.701	21.481	13.283	25	5978
123	G1	M	0	2	1	0	cell	DAPI	14	MAX_Control no EdU.lif - Series003.tif:1	12.401	48.343	31.337	8	255	9.539	19.388	9.452	19.519	599.506	42	269803
				2	1	0	cell	EdU	15	MAX_Control no EdU.lif - Series003.tif:2	12.401	24.706	10.368	9	79	9.539	19.388	9.531	19.401	306.382	23	137885
				2	1	0	nuclei	DAPI	16	MAX_Control no EdU.lif - Series003.tif:1	1.133	86.582	27.36	29	189	9.688	19.931	9.676	19.927	98.117	85	44157
				2	1	0	nuclei	EdU	17	MAX_Control no EdU.lif - Series003.tif:2	1.133	33.753	9.686	11	72	9.688	19.931	9.682	19.926	38.25	32	17214
				2	1	0	cytoplasm	DAPI	18	MAX_Control no EdU.lif - Series003.tif:1	0.262	55.907	18.873	18	110	10.485	19.118	10.474	19.113	14.659	53	6597
				2	1	0	cytoplasm	EdU	19	MAX_Control no EdU.lif - Series003.tif:2	0.262	31.746	9.512	14	57	10.485	19.118	10.486	19.122	8.324	30	3746
124	T	M	0	2	1	0	cell	DAPI	20	MAX_Control no EdU.lif - Series003.tif:1	12.192	86.343	61.45	8	255	20.945	18.428	20.592	18.707	1052.712	68	473765
				2	1	0	cell	EdU	21	MAX_Control no EdU.lif - Series003.tif:2	12.192	27.182	10.522	8	87	20.945	18.428	20.822	18.508	331.404	26	149146
				2	1	0	nuclei	DAPI	22	MAX_Control no EdU.lif - Series003.tif:1	0.998	224.797	38.971	63	255	19.712	19.139	19.711	19.124	224.277	241	100934
				2	1	0	nuclei	EdU	23	MAX_Control no EdU.lif - Series003.tif:2	0.998	33.996	11.057	13	70	19.712	19.139	19.727	19.11	33.917	33	15264
				2	1	0	cytoplasm	DAPI	24	MAX_Control no EdU.lif - Series003.tif:1	0.147	47.667	18.053	13	103	22.356	17.766	22.355	17.77	6.99	43	3146
				2	1	0	cytoplasm	EdU	25	MAX_Control no EdU.lif - Series003.tif:2	0.147	24.136	6.466	10	42	22.356	17.766	22.355	17.761	3.54	23	1593
124	T	D	0	2	1	0	cell	DAPI	26	MAX_Control no EdU.lif - Series003.tif:1	12.792	55.633	48.416	8	255	25.698	16.874	25.448	16.995	711.66	40	320277
				2	1	0	cell	EdU	27	MAX_Control no EdU.lif - Series003.tif:2	12.792	19.822	9.035	8	76	25.698	16.874	25.628	16.845	253.563	18	114114
				2	1	0	nuclei	DAPI	28	MAX_Control no EdU.lif - Series003.tif:1	0.96	167.514	48.562	46	255	25.1	17.505	25.098	17.486	160.798	171	72366
				2	1	0	nuclei	EdU	29	MAX_Control no EdU.lif - Series003.tif:2	0.96	27.12	8.815	9	62	25.1	17.505	25.117	17.477	26.033	26	11716
				2	1	0	cytoplasm	DAPI	30	MAX_Control no EdU.lif - Series003.tif:1	0.129	57.672	23.586	17	115	26.579	17.213	26.576	17.197	7.433	54	3345
				2	1	0	cytoplasm	EdU	31	MAX_Control no EdU.lif - Series003.tif:2	0.129	22.948	7.58	12	50	26.579	17.213	26.575	17.214	2.958	22	1331
125	T	M	0	2	1	0	cell	DAPI	2	MAX_Control no EdU.lif - Series003_w_nums.tif:1	16.403	69.609	56.193	8	255	19.314	21.73	19.367	21.828	1141.791	54	513854
				2	1	0	cell	EdU	3	MAX_Control no EdU.lif - Series003_w_nums.tif:2	16.403	25.048	11.446	8	88	19.314	21.73	19.333	21.668	410.868	24	184908
				2	1	0	nuclei	DAPI	4	MAX_Control no EdU.lif - Series003_w_nums.tif:1	1.247	197.221	46.414	60	255	19.503	22.715	19.484	22.694	245.846	206	110641
				2	1	0	nuclei	EdU	5	MAX_Control no EdU.lif - Series003_w_nums.tif:2	1.247	34.85	10.678	10	83	19.503	22.715	19.507	22.686	43.443	34	19551
				2	1	0	cytoplasm	DAPI	6	MAX_Control no EdU.lif - Series003_w_nums.tif:1	0.247	55.045	21.085	19	127	18.126	22.37	18.149	22.377	13.577	51	6110
				2	1	0	cytoplasm	EdU	7	MAX_Control no EdU.lif - Series003_w_nums.tif:2	0.247	28.018	9.763	9	63	18.126	22.37	18.135	22.366	6.91	26	3110
125	T	D	0	2	1	0	cell	DAPI	8	MAX_Control no EdU.lif - Series003_w_nums.tif:1	8.597	79.151	66.389	8	255	17.285	17.644	17.179	17.936	680.456	54	306234
				2	1	0	cell	EdU	9	MAX_Control no EdU.lif - Series003_w_nums.tif:2	8.597	24.646	10.142	8	76	17.285	17.644	17.299	17.678	211.88	23	95355
				2	1	0	nuclei	DAPI	10	MAX_Control no EdU.lif - Series003_w_nums.tif:1	0.809	217.234	46.472	63	255	16.913	18.393	16.947	18.391	175.701	236	79073
				2	1	0	nuclei	EdU	11	MAX_Control no EdU.lif - Series003_w_nums.tif:2	0.809	29.959	10.153	10	76	16.913	18.393	16.946	18.384	24.231	29	10905
				2	1	0	cytoplasm	DAPI	12	MAX_Control no EdU.lif - Series003_w_nums.tif:1	0.284	43.867	17.745	15	98	16.564	16.699	16.581	16.716	12.477	42	5615
				2	1	0	cytoplasm	EdU	13	MAX_Control no EdU.lif - Series003_w_nums.tif:2	0.284	24.289	8.042	11	53	16.564	16.699	16.574	16.705	6.908	23	3109
126	A	M	1	2	1	0	cell	DAPI	2	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	196.424	82.242	70.784	8	255	285.857	58.473	284.372	57.888	16154.299	55	112589
				2	1	0	cell	EdU	3	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	196.424	31.99	14.592	9	94	285.857	58.473	285.426	58.034	6283.574	30	43794
				2	1	0	nuclei	DAPI	4	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	21.952	212.948	38.306	107	255	282.735	55.324	282.74	55.278	4674.73	219	32581
				2	1	0	nuclei	EdU	5	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	21.952	45.379	14.881	19	94	282.735	55.324	282.733	55.353	996.183	43	6943
				2	1	0	cytoplasm	DAPI	6	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	3.587	56.6	24.94	23	117	288.765	58.235	288.758	58.225	203.025	50	1415
				2	1	0	cytoplasm	EdU	7	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	3.587	39.52	12.751	22	68	288.765	58.235	288.725	58.264	141.758	39	988
126	A	D	1	2	1	0	cell	DAPI	8	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	137.311	71.885	59.77	8	255	272.949	54.216	273.627	55.63	9870.581	50	68794
				2	1	0	cell	EdU	9	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	137.311	30.181	13.191	9	89	272.949	53.08	273.404	53.336	4144.14	28	28883
				2	1	0	nuclei	DAPI	10	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	15.783	192.273	44.205	68	255	274.17	57.269	274.138	57.336	3034.607	200	21150
				2	1	0	nuclei	EdU	11	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	15.783	35.355	14.438	9	89	274.17	57.269	274.346	57.039	557.995	36	3889
				2	1	0	cytoplasm	DAPI	12	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	3.874	53.407	21.31	16	99	275.217	52.308	275.246	52.332	206.899	49	1442
				2	1	0	cytoplasm	EdU	13	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	3.874	40.074	10.579	23	65	275.217	52.308	275.189	52.311	155.246	38	1082
127	T	M	1	2	1	0	cell	DAPI	14	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	285.382	85.427	68.957	8	255	287.237	200	286.007	202.105	24379.448	64	169915
				2	1	0	cell	EdU	15	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	285.382	43.306	19.181	8	123	287.237	200	287.275	200.335	12358.815	42	86136
				2	1	0	nuclei	DAPI	16	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	24.392	245.512	22.596	137	255	283.648	205.218	283.649	205.195	5988.435	255	41737
				2	1	0	nuclei	EdU	17	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	24.392	61.565	20.427	21	123	283.648	205.218	283.892	205.021	1501.664	63	10466
				2	1	0	cytoplasm	DAPI	18	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	13.774	64.344	25.004	15	149	292.408	198.228	292.314	198.365	886.278	61	6177
				2	1	0	cytoplasm	EdU	19	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	13.774	45.052	11.139	22	82	292.408	198.228	292.379	198.237	620.552	44	4325
127	T	D	1	2	1	0	cell	DAPI	20	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	207.472	89.282	65.382	8	255	284.642	220.469	284.058	220.099	18523.588	68	129102
				2	1	0	cell	EdU	21	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	207.472	39.25	17.993	8	109	284.642	220.469	285.089	219.738	8143.222	39	56755
				2	1	0	nuclei	DAPI	22	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	26.831	214.316	39.342	99	255	282.291	220.111	282.336	220.058	5750.258	220	40077
				2	1	0	nuclei	EdU	23	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	26.831	47.31	14.285	13	94	282.291	220.111	282.476	219.945	1269.37	47	8847
				2	1	0	cytoplasm	DAPI	24	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	12.77	67.955	23.554	29	130	286.047	224.989	285.966	224.962	867.769	63	6048
				2	1	0	cytoplasm	EdU	25	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	12.77	40.584	12.165	18	73	286.047	224.989	286.085	224.98	518.251	40	3612
128	G1	M	0	2	1	0	cell	DAPI	26	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	259.269	91.324	63.204	8	255	344.741	302.818	344.315	304.397	23677.542	76	165023
				2	1	0	cell	EdU	27	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	259.269	35.997	15.217	8	108	344.741	302.439	344.807	302.592	9332.96	35	65047
				2	1	0	nuclei	DAPI	28	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	14.492	211.733	39.881	75	255	346.353	307.563	346.278	307.551	3068.325	213	21385
				2	1	0	nuclei	EdU	29	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	14.492	44.426	13.468	18	81	346.353	307.563	346.333	307.464	643.796	44	4487
				2	1	0	cytoplasm	DAPI	30	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	9.47	79.97	27.26	30	153	349.145	301.951	349.087	301.991	757.289	75	5278
				2	1	0	cytoplasm	EdU	31	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	9.47	41.227	15.262	15	85	349.145	301.951	349.216	301.984	390.41	40	2721
129	A	M	0	2	1	0	cell	DAPI	2	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	248.077	90.448	56.513	8	255	68.491	149.741	68.446	148.836	22438.16	77	156385
				2	1	0	cell	EdU	3	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	248.077	29.426	12.091	9	84	69.249	148.983	69.242	148.995	7299.845	28	50877
				2	1	0	nuclei	DAPI	4	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	26.687	181.968	43.348	89	255	70.07	146.733	70.05	146.589	4856.233	183	33846
				2	1	0	nuclei	EdU	5	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	26.687	39.167	12.091	17	84	70.07	146.733	70.1	146.823	1045.254	37	7285
				2	1	0	cytoplasm	DAPI	6	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	8.322	71.103	19.202	39	113	71.055	152.991	71.005	152.979	591.713	73	4124
				2	1	0	cytoplasm	EdU	7	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	8.322	34.586	10.876	17	72	71.055	152.991	71.06	152.974	287.821	33	2006
129	A	D	0	2	1	0	cell	DAPI	8	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	160.985	84.293	55.974	8	255	61.664	133.912	61.653	134.633	13569.932	70	94577
				2	1	0	cell	EdU	9	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	160.985	29.367	12.006	9	81	62.422	132.396	62.451	132.332	4727.674	28	32950
				2	1	0	nuclei	DAPI	10	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	16.213	172.779	51.2	72	255	62.327	137.036	62.463	137.19	2801.309	172	19524
				2	1	0	nuclei	EdU	11	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	16.213	28.823	10.562	10	62	62.327	137.036	62.367	136.845	467.315	29	3257
				2	1	0	cytoplasm	DAPI	12	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	3.73	60.308	19.133	34	91	62.733	129.487	62.767	129.594	224.977	67	1568
				2	1	0	cytoplasm	EdU	13	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	3.73	39.462	12.173	20	66	62.733	129.487	62.711	129.468	147.211	40	1026
130	T	M	1	2	1	0	cell	DAPI	14	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	184.372	99.149	68.497	8	255	78.46	228.102	77.153	228.599	18280.246	78	127406
				2	1	0	cell	EdU	15	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	184.372	31.651	13.413	9	83	78.839	227.344	78.959	227.126	5835.486	30	40671
				2	1	0	nuclei	DAPI	16	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	18.222	241.213	31.418	66	255	74.468	229.541	74.486	229.536	4395.374	255	30634
				2	1	0	nuclei	EdU	17	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	18.222	34.835	14.771	9	69	74.846	229.162	75.14	228.937	634.757	35	4424
				2	1	0	cytoplasm	DAPI	18	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	5.596	73.538	24.211	27	121	80.784	226.335	80.678	226.359	411.501	71	2868
				2	1	0	cytoplasm	EdU	19	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	5.596	39.205	8.275	23	55	80.784	226.335	80.796	226.302	219.381	40	1529
130	T	D	1	2	1	0	cell	DAPI	20	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	170.311	92.806	65.066	8	255	90.504	216.527	90.701	216.692	15805.929	74	110161
				2	1	0	cell	EdU	21	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	170.311	32.429	13.69	9	81	90.504	216.149	90.483	216.127	5522.986	30	38493
				2	1	0	nuclei	DAPI	22	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	20.231	209.851	42.943	110	255	92.315	215.169	92.225	215.167	4245.437	221	29589
				2	1	0	nuclei	EdU	23	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	20.231	43.44	13.661	16	81	92.315	215.169	92.234	215.164	878.817	43	6125
				2	1	0	cytoplasm	DAPI	24	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	2.152	78.733	19.97	38	109	92.386	220.492	92.369	220.477	169.45	77	1181
				2	1	0	cytoplasm	EdU	25	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	2.152	31.2	9.275	21	51	92.386	220.492	92.342	220.467	67.149	29	468
131	G1	M	1	2	1	0	cell	DAPI	26	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	223.255	105.956	67.811	8	255	66.029	114.179	65.595	115.436	23655.16	85	164867
				2	1	0	cell	EdU	27	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	223.255	37.351	14.218	9	96	66.408	113.042	66.646	112.865	8338.786	36	58118
				2	1	0	nuclei	DAPI	28	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	28.553	227.482	39.954	100	255	63.396	117.901	63.509	117.891	6495.208	251	45269
				2	1	0	nuclei	EdU	29	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	28.553	39.015	14.953	9	96	63.774	117.143	64.027	117.008	1113.981	38	7764
				2	1	0	cytoplasm	DAPI	30	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	6.457	78.733	27.592	37	156	69.836	112.42	69.783	112.412	508.351	73	3543
				2	1	0	cytoplasm	EdU	31	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	6.457	38.044	10.331	20	59	69.836	112.42	69.889	112.485	245.638	37	1712
132	eG1	M	1	2	1	0	cell	DAPI	2	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	318.526	108.218	67.219	8	255	136.066	227.265	135.169	226.777	34470.414	92	240245
				2	1	0	cell	EdU	3	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	318.526	38.531	15.452	8	93	136.444	226.507	136.444	225.985	12273.014	37	85538
				2	1	0	nuclei	DAPI	4	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	25.109	237.811	29.342	97	255	132.094	224.469	132.161	224.469	5971.218	255	41617
				2	1	0	nuclei	EdU	5	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	25.109	52.194	14.983	17	93	132.094	224.469	132.216	224.488	1310.549	52	9134
				2	1	0	cytoplasm	DAPI	6	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	8.609	84.633	25.632	43	153	141.723	229.059	141.641	229.063	728.593	84	5078
				2	1	0	cytoplasm	EdU	7	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	8.609	41.867	11.9	16	71	141.723	229.059	141.621	229.066	360.422	41	2512
132	eG1	D	1	2	1	0	cell	DAPI	8	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	163.281	105.294	65.477	8	255	123.705	242.762	123.075	242.841	17192.522	85	119825
				2	1	0	cell	EdU	9	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	163.281	27.215	11.159	8	78	124.842	242.005	124.77	241.833	4443.727	26	30971
				2	1	0	nuclei	DAPI	10	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	15.065	238.733	28.682	106	255	121.106	242.7	121.07	242.735	3596.62	255	25067
				2	1	0	nuclei	EdU	11	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	15.065	30.705	11.458	9	61	121.863	241.943	121.913	241.783	462.58	29	3224
				2	1	0	cytoplasm	DAPI	12	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	2.87	100.85	33.912	43	176	123.958	245.682	123.888	245.66	289.4	101	2017
				2	1	0	cytoplasm	EdU	13	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	2.87	32.15	11.541	13	48	123.958	245.682	123.911	245.741	92.258	35	643
133	G1	M	1	2	1	0	cell	DAPI	14	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	170.742	133.297	73.421	8	255	155.765	316.663	155.645	316.297	22759.269	119	158623
				2	1	0	cell	EdU	15	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	170.742	35.071	14.947	8	88	156.143	315.905	156.513	315.532	5988.005	35	41734
				2	1	0	nuclei	DAPI	16	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	27.692	240.995	27.722	120	255	154.627	313.814	154.632	313.843	6673.554	255	46512
				2	1	0	nuclei	EdU	17	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	27.692	44.311	12.049	17	86	155.006	312.678	155.068	312.748	1227.043	43	8552
				2	1	0	cytoplasm	DAPI	18	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	4.161	94.276	27.523	53	163	160.782	317.17	160.755	317.195	392.275	92	2734
				2	1	0	cytoplasm	EdU	19	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	4.161	31.172	11.619	17	56	161.161	316.791	161.166	316.783	129.706	28	904
134	G1	M	1	2	1	0	cell	DAPI	20	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	277.921	116.781	70.627	8	255	142.167	325.624	141.562	326.728	32455.952	99	226205
				2	1	0	cell	EdU	21	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	277.921	37.186	15.431	8	95	142.924	324.109	142.762	324.492	10334.883	36	72030
				2	1	0	nuclei	DAPI	22	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	26.257	247.809	20.834	129	255	141.291	331.432	141.231	331.445	6506.686	255	45349
				2	1	0	nuclei	EdU	23	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	26.257	48.082	13.42	20	92	142.049	330.296	142.117	330.178	1262.483	47	8799
				2	1	0	cytoplasm	DAPI	24	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:1	5.739	83.25	20.329	38	140	145.871	321.941	145.861	321.947	477.789	82	3330
				2	1	0	cytoplasm	EdU	25	MAX_Control no EdU.lif - Series006_w_nums_fluor.jpg:2	5.739	43	12.467	19	70	146.629	320.426	146.597	320.394	246.786	44	1720
																						
