CellNum	Stage	Mother/daughter	mtDNA rep observed	ShiftedFlg	LifFile	BioRep	TechRep	EdU	CellPart	Fluor		Label	Area	Mean	StdDev	Mode	Min	Max	X	Y	XM	YM	IntDen	Median	Skew	RawIntDen
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	35	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:2	1.242	23.566	8.111	22	7	69	2.669	7.454	2.676	7.444	29.265	23	0.712	31319
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	36	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:1	0.243	118.565	26.256	110	66	201	2.917	6.358	2.917	6.36	28.805	118	0.46	30827
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	37	MAX_slide1_060818_second Epp.lif - Series074_w_nums.tif:2	0.243	21.754	7.076	25	7	45	2.947	6.205	2.959	6.203	5.285	22	0.468	5656
366	M	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:1	18.717	121.765	70.189	255	6	255	4.616	12.259	4.805	12.389	2279.106	102	0.744	3728310
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:2	18.717	40.903	16.769	34	7	150	4.665	12.011	4.716	12.058	765.59	39	0.856	1252402
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:1	2.454	250.86	14.039	255	83	255	5.385	12.963	5.384	12.971	615.548	255	-4.492	1006954
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:2	2.454	55.623	17.431	46	17	150	5.36	12.765	5.347	12.784	136.484	53	0.683	223270
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:1	0.407	104.938	30.954	92	32	231	3.374	12.829	3.386	12.831	42.659	101	0.561	69784
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:2	0.407	38.832	12.794	38	9	97	3.374	12.631	3.373	12.624	15.786	37	0.73	25823
367	M	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:1	13.494	134.066	70.607	255	6	255	20.019	17.314	19.861	17.299	1809.061	118	0.476	2959380
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:2	13.494	39.451	15.761	32	7	123	19.994	17.116	19.988	17.157	532.343	37	0.742	870842
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:1	2.16	251.274	12.246	255	139	255	19.449	17.124	19.447	17.124	542.834	255	-4.159	888004
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:2	2.16	49.255	15.288	53	12	123	19.424	16.877	19.42	16.878	106.406	48	0.73	174066
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:1	0.172	111.819	30.635	91	36	205	19.402	18.435	19.398	18.433	19.276	109	0.433	31533
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:2	0.172	41.387	13.497	34	15	89	19.402	18.261	19.41	18.258	7.134	40	0.697	11671
368	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	14	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:1	14.536	117.577	60.837	255	6	255	17.136	14.957	17.188	14.759	1709.111	103	0.876	2795875
				0	slide1_060818_second Epp	2	2	1	cell	EdU	15	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:2	14.536	31.902	12.238	26	7	101	17.161	14.685	17.175	14.644	463.734	30	0.859	758607
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	16	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:1	1.442	240.96	27.363	255	75	255	17.821	13.759	17.825	13.77	347.476	255	-2.375	568424
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	17	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:2	1.442	38.967	12.91	34	11	95	17.797	13.586	17.792	13.591	56.193	37	0.728	91924
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	18	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:1	0.737	101.978	30.12	90	21	230	16.759	16.284	16.768	16.277	75.18	98	0.583	122985
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	19	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:2	0.737	30.035	10.488	26	7	89	16.734	16.086	16.744	16.089	22.142	29	0.924	36222
369	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	20	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:1	19.274	113.256	58.119	255	6	255	18.161	9.799	18.311	9.966	2182.852	100	0.881	3570851
				0	slide1_060818_second Epp	2	2	1	cell	EdU	21	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:2	19.274	32.916	12.355	30	7	131	18.112	9.552	18.197	9.616	634.402	31	0.816	1037796
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	22	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:1	1.949	229.394	30.094	255	84	255	18.792	10.956	18.785	10.956	447.186	240	-1.32	731536
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	23	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:2	1.949	38.804	12.571	33	9	99	18.718	10.734	18.697	10.743	75.646	37	0.696	123746
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	24	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:1	1.06	104.717	30.688	91	28	219	18.342	8.657	18.353	8.672	110.999	102	0.433	181579
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	25	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:2	1.06	32.743	10.787	31	10	86	18.367	8.484	18.368	8.487	34.707	31	0.773	56776
370	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	26	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:1	10.541	115.618	65.767	255	6	255	11.336	8.028	11.339	8.137	1218.752	100	0.817	1993714
				0	slide1_060818_second Epp	2	2	1	cell	EdU	27	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:2	10.541	38.969	16.165	33	7	139	11.336	7.83	11.349	7.876	410.785	37	0.784	671989
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	28	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:1	1.099	248.411	18.034	255	127	255	11.609	8.844	11.606	8.845	272.88	255	-3.519	446395
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	29	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:2	1.099	54.561	15.987	56	20	131	11.56	8.671	11.56	8.663	59.936	53	0.728	98047
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	30	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:1	0.183	100.567	31.395	92	34	222	10.507	8.784	10.522	8.782	18.443	97	0.539	30170
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	31	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:2	0.183	36.633	12.146	31	14	92	10.458	8.636	10.455	8.631	6.718	34	1.034	10990
371	G1	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	32	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:1	14.084	120.584	60.887	255	6	255	14.179	11.476	14.161	11.316	1698.343	107	0.79	2778260
				0	slide1_060818_second Epp	2	2	1	cell	EdU	33	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:2	14.084	44.347	17.278	40	7	128	14.155	11.328	14.185	11.226	624.599	42	0.676	1021759
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	34	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:1	1.214	245.755	20.28	255	109	255	13.854	10.688	13.854	10.688	298.355	255	-2.713	488069
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	35	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:2	1.214	57.436	16.388	52	18	128	13.854	10.54	13.849	10.536	69.729	56	0.656	114067
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	36	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:1	0.612	102.808	30.34	85	31	255	14.133	12.658	14.116	12.649	62.909	101	0.555	102911
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	37	MAX_slide1_060818_second Epp.lif - Series039_w_nums.tif:2	0.612	40.965	13.423	35	9	102	14.133	12.559	14.117	12.554	25.067	39	0.809	41006
372	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:1	12.942	152.815	61.04	255	7	255	20.27	12.798	20.362	12.772	1977.691	144	0.259	2316375
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:2	12.942	38.186	15.026	33	6	148	20.241	12.652	20.329	12.663	494.192	36	0.947	578823
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:1	1.39	251.834	11.322	255	166	255	21.102	12.242	21.102	12.242	350.04	255	-4.406	409985
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:2	1.39	47.134	14.089	42	13	110	21.044	12.067	21.049	12.073	65.515	45	0.773	76734
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:1	0.467	135.863	31.944	116	55	244	19.442	12.044	19.449	12.049	63.451	134	0.358	74317
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:2	0.467	32.856	11.071	31	12	73	19.442	11.927	19.436	11.941	15.344	32	0.776	17972
373	A	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:1	11.47	141.448	61.456	255	8	255	11.164	22.458	11.06	22.625	1622.378	131	0.426	1900213
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:2	11.47	43.183	16.286	35	7	140	11.164	22.253	11.113	22.316	495.305	41	0.704	580127
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:1	1.133	249.48	14.61	255	145	255	10.654	23.714	10.651	23.713	282.655	255	-3.255	331060
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:2	1.133	51.767	15.583	48	14	124	10.683	23.568	10.687	23.563	58.651	50	0.583	68695
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:1	0.412	142.236	35.334	129	69	255	10.163	22.325	10.17	22.327	58.655	139	0.382	68700
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:2	0.412	44.478	13.199	43	16	89	10.192	22.208	10.204	22.214	18.342	43	0.4	21483
373	A	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	14	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:1	6.228	149.295	75.254	255	6	255	13.143	25.703	13.054	25.648	929.867	135	0.155	1089108
				0	slide1_060818_second Epp	2	2	1	cell	EdU	15	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:2	6.228	46.565	20.782	41	7	199	13.172	25.528	13.169	25.499	290.024	44	1.154	339691
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	16	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:1	1.231	248.949	17.57	255	108	255	12.762	25.589	12.758	25.592	306.497	255	-3.633	358985
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	17	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:2	1.231	53.427	15.029	41	14	109	12.733	25.472	12.746	25.473	65.777	52	0.539	77042
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	18	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:1	0.072	107.869	26.573	94	65	193	13.049	26.727	13.052	26.726	7.736	104	0.813	9061
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	19	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:2	0.072	34.44	12.138	31	10	72	13.049	26.64	13.051	26.633	2.47	33	0.576	2893
374	T	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	20	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:1	14.267	130.141	65.436	255	8	255	11.637	4.717	11.735	4.441	1856.692	114	0.663	2174654
				0	slide1_060818_second Epp	2	2	1	cell	EdU	21	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:2	14.267	41.703	17.069	38	6	132	11.637	4.6	11.734	4.413	594.965	39	0.669	696854
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	22	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:1	1.626	247.818	19.106	255	107	255	11.702	3.346	11.699	3.347	403.067	255	-3.466	472093
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	23	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:2	1.626	58.196	15.51	53	16	132	11.702	3.23	11.706	3.228	94.653	56	0.538	110863
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	24	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:1	0.196	134.664	32.601	113	59	228	10.337	4.181	10.346	4.181	26.329	133	0.259	30838
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	25	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:2	0.196	44.044	13.482	40	15	90	10.366	4.065	10.37	4.063	8.611	42	0.788	10086
374	T	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	26	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:1	9.581	148.737	71.614	255	6	255	15.771	4.899	15.824	4.993	1425.078	141	0.103	1669125
				0	slide1_060818_second Epp	2	2	1	cell	EdU	27	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:2	9.581	47.029	19.078	46	6	154	15.771	4.753	15.834	4.826	450.596	46	0.628	527762
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	28	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:1	1.512	251.26	11.879	255	118	255	16.09	5.037	16.093	5.041	379.919	255	-4.268	444981
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	29	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:2	1.512	58.115	15.173	53	13	144	16.09	4.921	16.091	4.915	87.873	56	0.585	102922
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	30	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:1	0.349	138.873	33.562	116	64	235	14.993	4.196	14.999	4.201	48.494	136	0.374	56799
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	31	MAX_slide1_060818_second Epp.lif - Series033_w_nums.tif:2	0.349	43.756	12.156	42	20	87	14.993	4.108	14.995	4.112	15.279	42	0.583	17896
375	M	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:1	13.606	158.983	67.451	255	11	255	10.7	18.112	10.607	18.066	2163.169	153	-0.003	3538652
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:2	13.606	24.564	9.772	19	7	93	10.725	17.988	10.712	17.945	334.229	23	0.765	546754
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:1	2.29	250.649	13.336	255	145	255	10.412	17.784	10.41	17.784	573.965	255	-3.792	938930
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:2	2.29	28.477	9.508	23	8	93	10.387	17.685	10.429	17.69	65.211	27	0.846	106676
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:1	0.859	140.693	28.657	130	51	245	10.997	19.217	10.985	19.211	120.837	140	0.326	197673
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:2	0.859	24.72	8.277	23	8	57	10.997	19.094	11.002	19.084	21.232	24	0.686	34732
376	T	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:1	9.976	140.033	62.349	255	7	255	19.653	7.21	19.603	7.34	1396.937	132	0.378	2285200
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:2	9.976	24.05	9.439	20	7	102	19.678	7.111	19.695	7.133	239.918	23	0.767	392474
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:1	1.179	250.196	15.079	255	132	255	19.111	7.822	19.106	7.819	294.876	255	-4.07	482378
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:2	1.179	27.051	9.098	23	8	70	19.136	7.723	19.144	7.723	31.882	26	0.707	52155
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:1	0.263	131.314	26.122	136	65	221	20.503	6.916	20.499	6.92	34.517	131	0.248	56465
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:2	0.263	24.123	8.2	20	8	57	20.503	6.793	20.502	6.797	6.341	23	0.7	10373
376	T	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	14	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:1	5.829	150.599	65.171	255	20	255	21.879	10.374	21.929	10.338	877.892	133	0.431	1436113
				0	slide1_060818_second Epp	2	2	1	cell	EdU	15	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:2	5.829	23.522	8.722	20	7	72	21.928	10.225	21.947	10.194	137.116	22	0.85	224304
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	16	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:1	1.032	252.024	10.314	255	165	255	22.05	10.183	22.05	10.187	260.21	255	-4.336	425669
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	17	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:2	1.032	27.253	9.164	24	8	70	22.05	10.159	22.045	10.15	28.139	26	0.826	46031
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	18	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:1	0.149	125.152	27.759	113	61	219	21.027	10.595	21.033	10.593	18.667	121	0.679	30537
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	19	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:2	0.149	22.115	7.427	16	9	47	21.052	10.521	21.06	10.526	3.299	21	0.677	5396
377	eG1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	20	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:1	12.326	136.755	53.668	255	9	255	15.923	8.943	16.026	8.991	1685.673	128	0.574	2757534
				0	slide1_060818_second Epp	2	2	1	cell	EdU	21	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:2	12.326	25.357	9.329	20	7	99	15.923	8.745	15.949	8.75	312.554	24	0.784	511296
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	22	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:1	1.342	235.811	25.684	255	114	255	16.833	9.478	16.838	9.489	316.411	249	-1.45	517606
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	23	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:2	1.342	28.701	9.401	25	8	77	16.808	9.355	16.825	9.359	38.511	28	0.761	62998
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	24	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:1	0.373	129.269	27.503	115	60	222	15.713	10.283	15.722	10.28	48.203	128	0.409	78854
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	25	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:2	0.373	26.546	8.335	21	11	72	15.713	10.184	15.711	10.178	9.899	26	0.794	16193
377	eG1	D	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	26	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:1	7.173	157.917	62.891	255	22	255	18.81	11.569	18.803	11.518	1132.733	148	0.2	1852999
				0	slide1_060818_second Epp	2	2	1	cell	EdU	27	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:2	7.173	24.93	9.381	20	7	87	18.834	11.396	18.82	11.38	178.823	24	0.793	292531
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	28	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:1	1.235	251.044	11.771	255	140	255	18.875	11.166	18.872	11.168	310.148	255	-3.852	507360
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	29	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:2	1.235	29.207	9.373	28	8	79	18.85	11.043	18.849	11.042	36.084	28	0.815	59028
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	30	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:1	0.226	128.634	29.656	122	66	234	19.09	12.661	19.086	12.655	29.016	126	0.355	47466
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	31	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:2	0.226	24.119	8.511	20	8	58	19.09	12.538	19.09	12.536	5.441	23	0.799	8900
378	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	2	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:1	14.875	143.335	60.346	255	11	255	15.822	13.877	15.861	13.932	2132.063	137	0.299	3487768
				0	slide1_060818_second Epp	2	2	1	cell	EdU	3	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:2	14.875	26.863	10.22	25	7	85	15.822	13.58	15.839	13.651	399.572	26	0.691	653646
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	4	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:1	1.603	249.599	14.32	255	145	255	16.664	14.434	16.662	14.433	400.063	255	-3.355	654449
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	5	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:2	1.603	32.549	10.096	33	8	82	16.639	14.236	16.64	14.226	52.17	31	0.688	85343
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	6	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:1	0.603	139.476	28.707	124	69	236	15.134	13.579	15.142	13.581	84.153	137	0.367	137663
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	7	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:2	0.603	28.629	9.83	25	9	85	15.184	13.505	15.182	13.506	17.273	27	0.999	28257
379	G1	M	1	0	slide1_060818_second Epp	2	2	1	cell	DAPI	8	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:1	9.597	150.403	61.948	255	10	255	19.349	16.371	19.268	16.383	1443.383	143	0.214	2361180
				0	slide1_060818_second Epp	2	2	1	cell	EdU	9	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:2	9.597	25.402	9.725	21	7	82	19.399	16.099	19.383	16.146	243.779	24	0.811	398789
				0	slide1_060818_second Epp	2	2	1	nuclei	DAPI	10	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:1	0.968	247.245	16.415	255	151	255	18.65	16.302	18.65	16.307	239.255	255	-2.711	391389
				0	slide1_060818_second Epp	2	2	1	nuclei	EdU	11	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:2	0.968	28.697	9.575	26	8	75	18.675	16.129	18.685	16.135	27.77	27	0.827	45428
				0	slide1_060818_second Epp	2	2	1	cytoplasm	DAPI	12	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:1	0.19	132.859	24.791	150	67	207	20.601	15.84	20.597	15.84	25.258	133	0.131	41319
				0	slide1_060818_second Epp	2	2	1	cytoplasm	EdU	13	MAX_slide1_060818_second Epp.lif - Series078_w_nums.tif:2	0.19	24.318	8.354	24	7	59	20.65	15.716	20.657	15.721	4.623	24	0.971	7563
